arg135647_arg213555	o8_1,o9_1	Books enlighten the soul. Books don't destroy the morals of children. Books throw the mind into a series of questions, they take the readers to mystical places, paradise, and even the kitchen sink. They change your perspective on life and often give the reader a sense of relativity. Television is like a drug. It's as bad as nicotine. Fahrenheit 451, the Night Circus, The Secret Garden, Inkheart... Do I have to further explain..?	Television is almost the exact same thing as books, the only difference is, you actually have to move your eyes for books
arg135637_arg159445	o8_1,o6_1	Books offer improvement with grammar and spelling skills. Plus it's more creative. With TV everything is done for you. With books you can imagine the characters looks and the setting with your own little creativity in it. <br/> Plus you can take books anywhere and everywhere without disrupting anyone.	TV is terrible. Except for Spongebob maybe. That's an alright show. Still, the majority of television is awful. So I'd have to say books based on that.
arg213555_arg135553	o8_1	Books enlighten the soul. Books don't destroy the morals of children. Books throw the mind into a series of questions, they take the readers to mystical places, paradise, and even the kitchen sink. They change your perspective on life and often give the reader a sense of relativity. Television is like a drug. It's as bad as nicotine. Fahrenheit 451, the Night Circus, The Secret Garden, Inkheart... Do I have to further explain..?	books make you more intelligent. they can also say what people are thinking.
arg497712_arg213555	o8_1,o9_1,o6_1	Books enlighten the soul. Books don't destroy the morals of children. Books throw the mind into a series of questions, they take the readers to mystical places, paradise, and even the kitchen sink. They change your perspective on life and often give the reader a sense of relativity. Television is like a drug. It's as bad as nicotine. Fahrenheit 451, the Night Circus, The Secret Garden, Inkheart... Do I have to further explain..?	books even reduce our electricity bills! which uses much of our spending money
arg135922_arg218503	o9_1,o5_1,o5_3	I say books are better because It has you use your Imagination so the more you read the more your Imagination improves and It helps you to Improve reading, grammar, and it improves your writing skills!!! <br/> Also I want to say I HATE commercials!!! <br/> I hate Sponge bob!!! I would say PBS Kids, history channel, and the other Channels that help kids or adults get smarter I would say are good!	some ppl cant read is absolutely idiotic to say <br/> the ppl who cant read wud always run away frm dem <br/> bt even den B for books nd B for best <br/> so books r da best <br/> i cant sleep if i wont read a chapter frm any novel each day <br/> bt actually sometimes i feel reading books all day becomes boring (in schools textbooks nd at home novels) so only sometimes i watch tv nd dat 2 news channels <br/> hence by reading books i can even pass my time nd even improve my speaking skills
arg161579_arg213555	o8_1,o9_4,o5_1,o5_2,o7_2	Books enlighten the soul. Books don't destroy the morals of children. Books throw the mind into a series of questions, they take the readers to mystical places, paradise, and even the kitchen sink. They change your perspective on life and often give the reader a sense of relativity. Television is like a drug. It's as bad as nicotine. Fahrenheit 451, the Night Circus, The Secret Garden, Inkheart... Do I have to further explain..?	Books r like cool! TV is not! Books are for nerds, Tv is for weirdos, I think Black ops is better! ROFL!
arg135637_arg213555	o8_1,o5_2,o7_1	Books enlighten the soul. Books don't destroy the morals of children. Books throw the mind into a series of questions, they take the readers to mystical places, paradise, and even the kitchen sink. They change your perspective on life and often give the reader a sense of relativity. Television is like a drug. It's as bad as nicotine. Fahrenheit 451, the Night Circus, The Secret Garden, Inkheart... Do I have to further explain..?	TV is terrible. Except for Spongebob maybe. That's an alright show. Still, the majority of television is awful. So I'd have to say books based on that.
arg223675_arg135560	o8_1	I think books are better as TV can cause obesity as many people just sit infront of it, it has been proven to cause violence and it reduces learning. Also, books increase someones imagination and creativity as they have to imagine things in the book for themselves. <br/> I am not completely against TV but I do believe that TV is very bad in large amounts and books are very good for people <br/> http://www.echoworld.com/B05/B0510/B0510TVBad.htm	books are always better than tv coz. books give more knowledge than tv does.
arg159445_arg135553	o8_1,o8_4,o9_4	Books offer improvement with grammar and spelling skills. Plus it's more creative. With TV everything is done for you. With books you can imagine the characters looks and the setting with your own little creativity in it. <br/> Plus you can take books anywhere and everywhere without disrupting anyone.	books make you more intelligent. they can also say what people are thinking.
arg585714_arg161579	o8_1,o7_1	1. Books don't ruin your eyes like TV. does. <br/> 2. Books allow your brain to imagine rather than doing it for you. <br/> 3. Reading books a lot can help you with spelling. <br/> 4. Reading books a lot can help you write better. <br/> 5. Reading books teaches you to read. Watching TV. doesn't	Books r like cool! TV is not! Books are for nerds, Tv is for weirdos, I think Black ops is better! ROFL!
arg317750_arg223675	o9_1,o7_2	I think books are better as TV can cause obesity as many people just sit infront of it, it has been proven to cause violence and it reduces learning. Also, books increase someones imagination and creativity as they have to imagine things in the book for themselves. <br/> I am not completely against TV but I do believe that TV is very bad in large amounts and books are very good for people <br/> http://www.echoworld.com/B05/B0510/B0510TVBad.htm	I thick that book are better than TV is it is better i can put you in a whole norther wold and it is educational
arg273350_arg135637	o8_1,o6_1	Books are better than TV because books have each and every detail briefly . we get to read books like story books , fairy tales, ghost stories etc these books help us in bringing imaginary power in us . In TV only some points are explained and sometimes we cant remember it easily but in books if we forget anything we can now and then read it .At last I only want to tell that books are much and much better than TV .	TV is terrible. Except for Spongebob maybe. That's an alright show. Still, the majority of television is awful. So I'd have to say books based on that.
arg223675_arg135553	o8_1	I think books are better as TV can cause obesity as many people just sit infront of it, it has been proven to cause violence and it reduces learning. Also, books increase someones imagination and creativity as they have to imagine things in the book for themselves. <br/> I am not completely against TV but I do believe that TV is very bad in large amounts and books are very good for people <br/> http://www.echoworld.com/B05/B0510/B0510TVBad.htm	books make you more intelligent. they can also say what people are thinking.
arg136716_arg213296	o8_1,o8_5	When you read a book you economize your money. I would like to mention that when you read a book, you do not need to buy any devices for reading and it is not necessary to use electricity.	All TV shows are written down as scripts (a form of book) first...
arg135702_arg273350	o8_1,o9_3	Books are better than TV because books have each and every detail briefly . we get to read books like story books , fairy tales, ghost stories etc these books help us in bringing imaginary power in us . In TV only some points are explained and sometimes we cant remember it easily but in books if we forget anything we can now and then read it .At last I only want to tell that books are much and much better than TV .	Books will be always great whatever the new technological developments emerges books has its fixed place in every humans heart
arg135648_arg161579	o8_1,o7_1,o7_4	One Flew over the Cuckoos Nest, East of Eden, Nabokov's Lolita, 1984, Martian Chronicles - I could go on and on. For real. There's very little that beats the world described in books.	Books r like cool! TV is not! Books are for nerds, Tv is for weirdos, I think Black ops is better! ROFL!
arg317750_arg159445	o5_2	Books offer improvement with grammar and spelling skills. Plus it's more creative. With TV everything is done for you. With books you can imagine the characters looks and the setting with your own little creativity in it. <br/> Plus you can take books anywhere and everywhere without disrupting anyone.	I thick that book are better than TV is it is better i can put you in a whole norther wold and it is educational
arg223675_arg161579	o8_1,o5_2,o7_1	I think books are better as TV can cause obesity as many people just sit infront of it, it has been proven to cause violence and it reduces learning. Also, books increase someones imagination and creativity as they have to imagine things in the book for themselves. <br/> I am not completely against TV but I do believe that TV is very bad in large amounts and books are very good for people <br/> http://www.echoworld.com/B05/B0510/B0510TVBad.htm	Books r like cool! TV is not! Books are for nerds, Tv is for weirdos, I think Black ops is better! ROFL!
arg159445_arg569496	o8_1	Books offer improvement with grammar and spelling skills. Plus it's more creative. With TV everything is done for you. With books you can imagine the characters looks and the setting with your own little creativity in it. <br/> Plus you can take books anywhere and everywhere without disrupting anyone.	books are better than TV because most of the TV kids watch add influences to them which are not good and most parents don't care what there children watch and I thank book are better because you learn more from books.
